0.00001	0.2999999724212262	-0.14999998621061902
0.000012589254117941673	0.29999995629060144	-0.1499999781453066
0.000015848931924611134	0.29999993072528536	-0.1499999653626486
0.0000199526231496888	0.2999998902069937	-0.14999994510350276
0.0000251188643150958	0.2999998259898385	-0.14999991299492513
0.000031622776601683795	0.2999997242125297	-0.14999986210627073
0.00003981071705534972	0.2999995629064248	-0.1499997814532183
0.000050118723362727224	0.2999993072536254	-0.14999965362681858
0.00006309573444801933	0.2999989020716158	-0.14999945103581377
0.00007943282347242815	0.29999825990234114	-0.14999912995117648
0.0001	0.29999724213497575	-0.14999862106749381
0.00012589254117941674	0.2999956290883007	-0.14999781454415623
0.00015848931924611134	0.2999930725964106	-0.1499965362982112
0.00019952623149688798	0.29998902086700446	-0.149994510433508
0.000251188643150958	0.29998259940205946	-0.14999129970103497
0.00031622776601683794	0.2999724223006102	-0.14998621115030847
0.0003981071705534972	0.2999562932711489	-0.14997814663557016
0.0005011872336272722	0.2999307319624648	-0.1499653659811978
0.0006309573444801933	0.2998902237364884	-0.1499451118680889
0.0007943282347242815	0.2998260318635742	-0.14991301593115133
0.001	0.29972431805532834	-0.149862159025116
0.0012589254117941673	0.29956317143311395	-0.14978158570639752
0.0015848931924611134	0.29930791914270477	-0.1496539595309068
0.00199526231496888	0.2989037427952035	-0.14945187123667728
0.0025118864315095803	0.2982640981529158	-0.14913204843648117
0.0031622776601683794	0.2972526665035059	-0.14862633070830705
0.003981071705534972	0.2956555110747713	-0.14782774543921073
0.005011872336272723	0.2931388434182896	-0.14656938168040878
0.006309573444801933	0.28918677986191427	-0.14459323165836002
0.007943282347242816	0.2830142065126258	-0.14150647994868604
0.01	0.2734565377927605	-0.13672582972152772
0.010232929922807542	0.2722556010617725	-0.13612500612263753
0.010471285480508997	0.2710027846295644	-0.13549819127003393
0.010715193052376067	0.26969608311402304	-0.13484437510105088
0.01096478196143185	0.2683334367685781	-0.13416251932697423
0.011220184543019637	0.26691273246626196	-0.13345155777993328
0.01148153621496883	0.26543180502560676	-0.13271039691107128
0.011748975549395295	0.26388843891647606	-0.13193791645647351
0.01202264434617413	0.2622803703868554	-0.13113297028852328
0.012302687708123816	0.260605290054859	-0.13029438747160502
0.012589254117941673	0.25886084601341697	-0.1294209735422975
0.012882495516931339	0.25704464749866884	-0.12851151203553732
0.013182567385564071	0.2551542691761703	-0.1275647662794609
0.013489628825916537	0.25318725610326215	-0.12657948148298254
0.01380384264602885	0.25114112942895367	-0.12555438714140696
0.014125375446227545	0.2490133928966765	-0.12448819978658338
0.014454397707459278	0.24680154021877293	-0.1233796261093318
0.014791083881682078	0.24450306339515362	-0.12222736648291974
0.015135612484362083	0.24211546205197343	-0.12103011891736604
0.01548816618912481	0.2396362538794163	-0.11978658347513316
0.015848931924611134	0.23706298625046424	-0.11849546717944791
0.0162181009735893	0.23439324910518292	-0.11715548944687347
0.016595869074375606	0.23162468918701237	-0.11576538807586002
0.016982436524617443	0.22875502571882478	-0.11432392582283396
